precipitation,temperature,PET,spi_p3,spi_p6,spi_p12,spi_p24,spei_p3,spei_p6,spei_p12,spei_p24,pdsi,phdi,pmdi,scpdsi,zindex
24.160156,10.700195,16.916485,-1.5308139,-0.4493546,-1.0861175,-0.4153897,-1.4823241,-0.59429896,-0.8482519,-0.23221533,0.0641934,0.08006034,-0.77866995,0.08006034,0.24018101
109.200195,11.030273,18.438164,0.0926694,-0.54997295,-0.57760507,-0.0991481,-0.26556155,-0.76019406,-0.55747885,0.022879934,0.57619417,0.71861446,0.71861446,0.71861446,1.940401
55.0,8.3203125,9.722345,0.5611467,-0.5152829,-0.39278096,-0.18876569,0.4968336,-0.64760745,-0.3543833,-0.0007373916,0.48831677,0.61628276,0.61628276,0.61628276,-0.08494318
73.11035,14.490234,37.942856,0.9688147,-0.30012044,-0.27957898,-0.040743034,0.9542037,-0.39031523,-0.21340969,0.1283643,0.5814842,0.7317303,0.7317303,0.7317303,0.53677386
42.620117,19.19043,72.1573,-0.043257408,-0.07964167,-0.20921579,0.04903594,0.06481968,-0.16952586,-0.21114688,0.19232845,0.081763975,0.21984956,-0.43651247,0.21984956,-1.3095374
147.63965,24.269531,130.55812,0.43355265,0.574889,0.11316299,-0.0036913038,0.30440807,0.48795742,-0.04769741,0.12851562,0.77343863,1.0703471,1.0703471,1.0703471,2.619426
106.03027,25.90039,149.2868,0.39417627,0.7510748,0.22715354,-0.48045567,0.34651154,0.70804363,0.056400284,-0.2841366,0.8704002,1.1803843,1.1803843,1.1803843,0.66084915
30.660156,28.230469,182.81691,0.4860165,0.2656857,-0.22213392,-0.5668224,0.39777312,0.31879348,-0.29410967,-0.4118625,-0.13231748,0.9274845,0.5839249,-0.13132025,-0.39396074
17.860352,27.830078,168.47351,-0.25083804,0.053293165,-0.3639667,-0.5736939,-0.027569517,0.17639321,-0.39571005,-0.4001826,-0.33530983,0.6169652,-0.20887221,-0.33278272,-0.64496535
21.80957,24.04004,110.98868,-1.6961466,-0.55471367,-0.5959897,-0.8163666,-0.8886117,-0.29220206,-0.51856935,-0.5790618,-0.8880253,-0.8813325,-0.8813325,-0.8813325,-1.7484792
53.86035,20.410156,74.63357,-1.440987,-0.55980706,-0.47123593,-0.66014105,-0.94137686,-0.40834475,-0.44369042,-0.50406283,-0.86927193,-0.8627205,-0.8627205,-0.8627205,-0.21649565
22.299805,15.040039,35.0615,-1.4756732,-1.2444366,-0.45268562,-0.94633913,-1.1897473,-0.84446985,-0.3723813,-0.71146065,-0.8877546,-0.8810639,-0.8810639,-0.8810639,-0.32161084
5.6103516,4.7802734,3.040095,-1.2049961,-2.0247955,-0.5221833,-1.2008876,-1.0469784,-1.2663914,-0.3941059,-0.8602774,-0.78870225,-0.78081876,-0.78081876,-0.78081876,0.02848656
39.870117,12.19043,22.81655,-0.97439396,-1.6878287,-0.90704095,-1.1318897,-1.046891,-1.2318492,-0.70633155,-0.8487925,-0.7845204,-0.77686816,-0.77686816,-0.77686816,-0.22942123
60.719727,13.240234,26.158144,-0.45648572,-1.2443132,-0.8657313,-0.9602323,-0.544887,-1.0843924,-0.7090306,-0.75836027,-0.8213265,-0.81357604,-0.81357604,-0.81357604,-0.35017586
99.92969,15.049805,41.132767,0.60797733,-0.43614292,-0.7492387,-0.7827842,0.36409163,-0.5344254,-0.5984313,-0.61150557,0.39461276,0.4921508,0.4921508,0.4921508,1.4764525
105.88965,18.94043,70.16936,1.0230998,0.04777495,-0.44235927,-0.48329747,0.89049053,-0.069804244,-0.3882356,-0.37541494,0.7025027,0.8761432,0.8761432,0.8761432,1.3040518
101.61035,24.160156,129.30779,0.8071633,0.31157467,-0.6305693,-0.42509422,0.6783876,0.20407842,-0.551797,-0.37831572,-0.50591785,-0.50210494,-0.50210494,-0.50210494,-1.5063148
30.530273,28.839844,187.70937,-0.14797977,0.1836731,-0.9751627,-0.57468927,-0.3869865,-0.11963718,-0.9335691,-0.6159121,-1.3621845,-1.3519181,-1.3519181,-1.3519181,-2.70459
93.55957,27.160156,168.36607,-0.06659351,0.50606155,-0.61064184,-0.6927863,-0.22708647,0.3013832,-0.5579241,-0.68119967,0.37202355,-0.74869245,0.12588577,0.4639781,1.3919344
17.620117,28.34961,175.24474,-0.40901408,0.2823868,-0.63007754,-0.7953028,-0.41304347,0.17947774,-0.6351011,-0.7331057,0.10128724,-0.9022433,-0.3733798,0.18552215,-0.69199866
85.86035,25.679688,127.73987,0.3072486,-0.015609684,-0.35433364,-0.76586455,0.3234789,-0.14783505,-0.51021403,-0.73038185,0.17943135,-0.6988417,0.05089077,0.27688393,0.33141172
100.59961,18.84961,62.999805,-0.044576764,-0.17998222,-0.14609827,-0.49842498,-0.03172608,-0.31079343,-0.32486013,-0.5229552,0.9962958,1.2901866,1.2901866,1.2901866,3.1254652
79.11035,15.830078,39.10206,0.393852,-0.031809613,0.10722185,-0.29496196,0.25435326,-0.19182572,-0.09293016,-0.36500707,0.58324957,0.8492092,0.21872668,-0.30808818,-0.92426455
13.110352,9.040039,11.814807,0.08439589,0.13373157,0.14109658,-0.31422624,0.016303385,0.1583007,-0.1098514,-0.37387335,0.05139339,-0.74458086,-0.74458086,-0.74458086,-1.4046773
136.91992,7.1503906,7.32221,0.8275967,0.4485373,0.57841545,-0.21664551,0.8138665,0.39155477,0.347078,-0.2654031,0.95790017,1.1371737,1.1371737,1.1371737,3.411521
45.870117,12.049805,21.401154,0.63823974,0.55704117,0.5130708,-0.24226315,0.62097746,0.4667451,0.33743608,-0.29652607,0.6297263,0.7922644,0.24741046,-0.2277804,-0.6833412
23.90039,16.19043,48.059864,0.6713479,0.3499451,0.1764473,-0.43056747,0.56264246,0.27547708,0.027932638,-0.447379,0.11133118,-0.6544342,-0.6544342,-0.6544342,-1.3503455
78.41992,20.44043,82.540405,-0.3503006,0.36863166,0.0491096,-0.2990592,-0.56871647,0.14828692,-0.18565458,-0.3583042,0.3551805,0.31842405,0.31842405,0.31842405,0.95527214
102.049805,23.55957,122.55571,-0.13827223,0.21545254,0.06339755,-0.46475622,-0.34329015,0.109914444,-0.15269656,-0.45116466,0.4853287,0.4935699,0.4935699,0.4935699,0.6238307
139.16992,26.299805,154.2343,0.5915183,0.71014667,0.5248635,-0.3209011,0.46347117,0.58046716,0.43969208,-0.35512346,1.1645718,1.3522114,1.3522114,1.3522114,2.7284372
47.58008,27.90039,178.293,0.52491575,0.14412832,0.3241358,-0.24858831,0.48688325,0.08189103,0.22651851,-0.30945674,1.0492369,1.2186905,1.1430614,1.2186905,0.017270908
119.58008,28.009766,170.79942,1.1700219,0.7049287,0.7241949,0.080344796,1.1686869,0.6176621,0.5827972,-0.05677556,1.474861,1.7587767,1.7587767,1.7587767,1.9968339
120.79004,23.230469,103.17707,1.2313846,1.1293505,0.85849696,0.37684092,1.4395235,1.1279843,0.8406273,0.21402922,2.038781,2.470388,2.470388,2.470388,2.6782956
70.83984,20.980469,79.146835,0.8695734,0.8833389,0.7618859,0.41619676,0.9031201,0.93092006,0.6771646,0.23692407,-3.013436,-2.9907246,-2.9907246,-2.9907246,-8.972174
25.740234,11.860352,21.138256,-0.030427018,0.68597704,0.5591873,0.43125385,0.06741088,0.80896306,0.55715144,0.2915443,0.07805238,-2.585335,-2.404237,0.097344905,0.29203472
243.23047,10.639648,16.717543,1.1553433,1.5053749,1.4112686,1.1118962,1.1654613,1.6667742,1.5390488,1.023192,1.6921203,2.1103685,2.1103685,2.1103685,6.0691504
122.490234,8.55957,10.7418585,1.8901925,1.7786673,1.4218187,1.4342322,2.3979373,1.9176202,1.6079414,1.5160558,2.2470913,2.8025138,2.8025138,2.8025138,2.72854
171.12988,12.780273,25.159561,3.0483096,1.906908,1.8539455,1.7333158,3.09,2.0704002,2.0498881,1.9216143,3.059201,3.8153563,3.8153563,3.8153563,3.9045036
121.19043,15.9296875,46.549427,2.335222,2.0567298,2.2219841,1.8175745,2.2234719,2.0773594,2.3251634,1.8939618,3.3131874,4.132121,4.132121,4.132121,2.1292403
40.33008,18.469727,66.66028,1.618598,2.3497062,2.2118688,1.6501904,1.5221074,2.5229244,2.6693544,1.6314282,2.5499895,3.287753,2.7458985,3.287753,-1.256279
170.33008,21.75,103.5248,0.9993245,2.806791,2.2921107,1.8511921,1.0687573,2.7092543,3.09,1.9198439,3.5510886,4.5252285,4.5252285,4.5252285,4.728341
131.19043,26.339844,154.77122,0.77062786,1.862396,2.1547642,2.0453584,0.8594068,1.7751983,2.6636,2.2939463,3.6496882,4.63827,4.63827,4.63827,1.7374206
40.5,27.870117,177.67932,0.96043277,1.5392728,2.0270636,1.8232191,1.0051907,1.4768326,2.1406617,2.0594025,3.2260716,4.1131887,4.0025535,4.1131887,-0.14201818
30.110352,26.160156,147.35278,0.2644065,0.85385334,1.7994976,1.8628423,0.5396011,1.0597402,2.1834178,2.2942197,2.8118153,3.6081772,3.3485138,3.6081772,-0.2440596
43.76953,25.549805,126.0398,-0.82904387,0.13940932,1.5786004,1.7955282,-0.31684536,0.46222827,1.8623171,2.3884323,2.0951996,2.8127544,2.0196965,2.8127544,-1.2713412
19.740234,20.75,77.103455,-1.4394602,-0.13909346,1.4397271,1.5497314,-0.90427893,0.09274354,1.771057,1.9498734,1.2180979,1.8667287,0.31461975,1.8667287,-1.9689364
104.90039,12.400391,23.196985,-0.5323374,-0.28890154,1.7625853,1.6608192,-0.57358205,-0.08839819,2.1120229,2.268435,2.1404445,2.981258,2.8058581,2.981258,3.920407
72.0,10.700195,16.916485,0.118127495,-0.44348955,1.0999628,1.7553885,0.020879982,-0.22183767,1.2743998,2.4653475,1.9520211,2.714151,2.5251071,2.714151,0.11988725
56.66992,8.280273,10.008871,0.8621279,-0.22782572,0.89262223,1.6512371,0.9397401,-0.08694503,1.051378,2.2522695,1.8003083,2.4961355,2.316983,2.4961355,0.18462701
50.48047,10.790039,16.91477,0.4641812,-0.12345804,0.38733885,1.6520625,0.41303253,-0.18651024,0.53193915,2.126306,1.4740839,2.099302,1.6961603,2.099302,-0.41919482
79.88965,14.049805,35.528,0.46496534,0.2537253,0.20087801,1.8324126,0.5094329,0.24710698,0.4305647,2.2864711,1.5566679,2.1754298,2.0519018,2.1754298,0.87706786
90.53027,17.45996,58.998722,0.5536419,0.88819873,0.44806567,1.8847735,0.6909147,0.99771696,0.681514,2.3562045,1.6506227,2.2685063,2.2685063,2.2685063,0.9514373
96.48047,21.320312,99.0665,0.46493828,0.53659123,0.1033882,1.8756566,0.73193276,0.7445722,0.34847495,2.3391197,1.1967602,1.7531412,1.313373,1.7531412,-0.8451272
144.05957,26.179688,152.73743,0.6846791,0.66342634,0.1643653,1.8150835,0.8822295,0.85280335,0.41063792,2.2692196,1.800158,2.4788442,2.4788442,2.4788442,2.71883
0.01953125,28.830078,191.18892,0.08175495,0.30796403,-0.007166268,1.6140637,0.21696842,0.504942,0.20804314,2.0401947,-0.38065016,1.845742,1.2938598,-0.3777813,-1.1333439
3.8603516,29.54004,191.29504,-0.3311083,0.030072343,-0.12501281,1.3148187,-0.39196846,0.23113693,-0.091144845,1.6051656,-0.7092256,1.2906201,0.22902094,-0.70388037,-1.0950315
92.12988,25.389648,124.68573,-1.1555296,-0.07545607,0.067441866,1.2586863,-1.0884174,0.04533111,0.073906384,1.5361673,-0.44541222,1.395601,0.6147707,-0.39346585,0.71374446
68.200195,19.370117,66.76402,-0.4681503,-0.35897633,0.27734882,1.2268959,-0.53438044,-0.30740556,0.30369937,1.5739,-0.14059512,1.5747969,1.1390879,-0.02999607,0.9688284
37.259766,11.379883,19.355587,-0.22289933,-0.46987447,-0.028253417,1.2897096,-0.16982926,-0.45860052,0.07410272,1.7044797,-0.17795432,1.361143,0.82362556,-0.07835626,-0.15434934
40.36035,10.80957,17.291496,-0.37338924,-1.039091,-0.16666806,0.66774136,-0.31443346,-0.92042035,-0.06936994,0.85747683,-0.42420724,0.95835716,0.10494957,-0.3328737,-0.78776443
37.84961,9.410156,13.144301,-0.2710027,-0.57986397,-0.25794727,0.45632052,-0.32678026,-0.57322294,-0.1806079,0.6220246,-0.5568631,0.6846262,-0.33867693,-0.47360787,-0.5250605
45.339844,10.870117,17.183336,-0.20591395,-0.30215243,-0.27859348,0.045462433,-0.26618046,-0.2735439,-0.15338469,0.25736615,-0.69637245,-0.62020874,-0.62020874,-0.62020874,-0.5861475
49.370117,15.879883,46.117203,-0.19540286,-0.4659,-0.45026356,-0.21015753,-0.24934421,-0.40857694,-0.28890023,0.057580817,-0.79727376,-0.72765386,-0.72765386,-0.72765386,-0.5139799
32.45996,18.980469,70.485756,-0.6667715,-0.7429736,-0.8037339,-0.23414055,-0.6026544,-0.62264854,-0.6294265,0.039716247,-1.2649864,-1.1983933,-1.1983933,-1.1983933,-1.6370636
119.12012,22.25,108.49712,-0.17464751,-0.37483028,-0.6102677,-0.41875073,-0.11376573,-0.2632333,-0.55561286,-0.11030478,-0.60428447,0.6615115,0.6615115,0.6615115,1.9845344
71.45996,27.820312,173.85402,-0.3016612,-0.38300824,-0.93880624,-0.60318685,-0.22702618,-0.32602736,-0.86245954,-0.3222615,-0.98273236,-0.43736783,-0.43736783,-0.43736783,-1.3121035
12.889648,29.629883,202.66629,-0.30133274,-0.64991564,-0.8215872,-0.6690272,-0.40251905,-0.6151126,-0.75967944,-0.46683335,-1.1876674,-0.69616795,-0.69616795,-0.69616795,-0.911547
115.96973,27.669922,166.41467,0.24955648,-0.07359802,-0.30413064,-0.3754425,0.0018257019,-0.084564514,-0.3313866,-0.30400985,0.51596814,0.6435021,0.6435021,0.6435021,1.9305062
83.86035,23.799805,108.63907,0.48413464,-0.0104803005,-0.36951947,-0.27363533,0.418584,0.022247449,-0.3365215,-0.19445907,0.67291605,0.8392434,0.8392434,0.8392434,0.7860662
132.62012,20.299805,73.776505,1.0250167,0.5098449,-0.07953969,0.09148349,1.0842967,0.39965177,-0.14406444,0.11841157,1.8297567,2.282025,2.282025,2.282025,4.5876713
58.5,15.959961,39.78874,0.4705754,0.40188026,0.010046764,-0.06913273,0.3980891,0.17904636,-0.11388013,-0.070150085,-0.57547486,1.4758389,0.65394264,-0.57113767,-1.7134129
105.049805,11.25,18.827112,0.8758236,0.8728845,0.2964789,0.045545932,0.7197803,0.7273004,0.1264401,0.017105008,-0.19347662,1.7263209,1.3849506,-0.10981709,1.2074801
20.530273,10.509766,16.633825,0.44870964,0.9062553,0.238144,-0.056237802,0.16100194,0.85244787,0.026568485,-0.08908554,-0.56324285,1.1617525,0.27969354,-0.48526323,-1.1602719
35.070312,12.200195,21.974226,0.25898,0.41341352,0.19246228,-0.10414972,0.059073627,0.26901874,0.010848574,-0.119951196,-0.8526224,0.6973166,-0.60559344,-0.7800565,-1.0343261
50.990234,14.5,37.997356,-0.57706994,0.36938554,0.19451398,-0.2150452,-0.5859532,0.18612082,0.08343589,-0.19282876,-0.8513797,-0.7856356,-0.7856356,-0.7856356,-0.25777468
78.91992,18.65039,67.899925,-0.11885071,0.16068108,0.42413712,-0.25237975,-0.09013385,0.0005564838,0.2569271,-0.23415023,0.03846358,0.04797078,-0.6567443,0.04797078,0.14391233
193.32031,23.259766,119.25697,0.93257695,0.7859202,0.7224964,0.08608371,0.9331576,0.70125616,0.5166858,0.0027168544,0.85291255,1.0637304,1.0637304,1.0637304,3.0621018
81.45996,24.90039,137.27454,0.8630838,0.3201346,0.73330903,-0.1172263,0.9427244,0.42024016,0.69643277,-0.12764291,-0.05834174,0.8962641,0.6695707,-0.057902034,-0.17370611
23.089844,28.519531,186.8281,0.6026525,0.3170998,0.73681164,-0.035806585,0.638748,0.42223775,0.7289292,-0.07929826,-0.24986805,0.60790217,-0.12765564,-0.24798487,-0.58814025
61.91992,28.490234,177.10191,-0.11182915,0.5647646,0.54598236,0.15002431,0.06933861,0.6677308,0.48407897,0.10866149,-0.13152742,0.6607818,0.10608399,0.11549358,0.34648073
83.03027,25.200195,122.71193,-0.04631507,0.59095865,0.5393606,0.10360736,-0.13059762,0.6389522,0.43101493,0.060728565,-0.02634806,0.7070024,0.29120648,0.21787885,0.34284332
17.160156,19.84961,70.33435,-0.49208224,0.026889913,0.058102254,-0.07063552,-0.43738255,0.077220835,-0.020549685,-0.10753002,-0.6436172,-0.6153104,-0.6153104,-0.6153104,-1.8459312
72.54004,13.759766,29.007708,-0.48432362,-0.5176867,0.117120005,0.036095217,-0.49458343,-0.36482266,0.111551054,-0.04381263,0.58305234,0.7271677,0.7271677,0.7271677,2.181503
24.910156,11.05957,18.154646,-0.7370601,-0.67545015,-0.24593471,-0.008804211,-0.7545813,-0.6220821,-0.21981134,-0.09121731,-0.41508922,-0.4119608,-0.4119608,-0.4119608,-1.2358824
1.6601562,8.75,11.257409,-0.48435658,-0.72746557,-0.3420613,-0.11473281,-0.62418115,-0.6647307,-0.30070236,-0.17607997,-0.9086381,-0.90178996,-0.90178996,-0.90178996,-1.5967834
3.2998047,12.879883,25.579176,-2.175069,-1.2592643,-0.49596974,-0.25440857,-1.7796013,-1.1224003,-0.3926222,-0.29181442,-1.0420398,-1.0341862,-1.0341862,-1.0341862,-0.67584187
29.780273,12.4296875,27.43861,-2.1976926,-1.6728894,-0.6299442,-0.33679217,-1.5133687,-1.3278816,-0.40879092,-0.27733564,-0.88234144,-0.8623528,-0.61222434,-0.8623528,0.19593686
32.660156,19.330078,73.45025,-1.8760798,-1.5971543,-0.935307,-0.33306026,-1.2897915,-1.2150112,-0.67636836,-0.2674963,-1.2071791,-1.186116,-1.186116,-1.186116,-1.2377568
79.13965,26.509766,157.81615,-0.887017,-1.9471782,-1.5211655,-0.47895136,-1.0208249,-1.8632989,-1.2219429,-0.50704634,-1.5617971,-1.5392939,-1.5392939,-1.5392939,-1.4260433
72.53027,27.549805,170.31221,-0.73402023,-1.5566013,-1.4810843,-0.44599104,-0.9905937,-1.4975486,-1.3223641,-0.4732079,-1.6454029,-1.6233749,-1.6233749,-1.6233749,-0.72788525
16.94043,30.019531,208.1502,-0.7073897,-1.5379938,-1.4359539,-0.41014475,-1.12927,-1.5416033,-1.3149004,-0.4774494,-1.7623578,-1.74044,-1.74044,-1.74044,-0.8528179
143.46973,28.049805,170.95798,0.5611248,-0.28504676,-1.0178818,-0.31673476,0.22360276,-0.50831586,-1.0296816,-0.42605865,0.71071553,-0.6747887,0.7027998,0.886386,2.659158
112.990234,24.30957,113.362015,1.0977244,0.15021469,-0.9031392,-0.2509635,0.88603085,-0.22442353,-0.9497163,-0.41095364,1.1771947,1.4681666,1.4681666,1.4681666,2.0192354
71.33008,19.620117,68.43341,0.9914747,0.26463115,-0.6458625,-0.46348718,1.0239872,-0.14659274,-0.79411167,-0.5675691,1.3454828,1.6780512,1.6780512,1.6780512,1.0833173
89.90039,14.830078,33.961475,0.46444568,0.59091926,-0.5839913,-0.37657383,0.4456067,0.36526936,-0.7520564,-0.4914633,1.3666296,1.704425,1.704425,1.704425,0.59763914
64.12988,11.19043,18.610525,0.35868672,0.8147253,-0.36528715,-0.49450186,0.23614112,0.6464936,-0.59863806,-0.58488274,1.1708026,1.47422,1.3187145,1.47422,-0.16394752
39.839844,8.370117,10.241659,0.5357967,0.9328108,-0.18553883,-0.4349362,0.40088135,0.9257393,-0.4832635,-0.5270541,0.92177325,1.1949067,0.777555,1.1949067,-0.3824061
131.45996,10.419922,15.702586,1.0136623,0.81133336,0.40011835,-0.09191842,0.96829295,0.78770345,0.11945776,-0.21630996,1.5420333,1.9638135,1.9638135,1.9638135,2.675947
65.38965,15.910156,46.30471,0.9630361,0.7072021,0.5552373,-0.051834572,0.8924684,0.6207188,0.21993841,-0.18089344,1.3752383,1.7536353,1.6727794,1.7536353,-0.023716588
160.08008,16.330078,51.161312,1.8181746,1.4617718,1.1404866,0.23023225,1.9729438,1.526051,0.86847156,0.12419704,2.401613,3.02974,3.02974,3.02974,4.370188
117.12988,22.030273,106.22717,1.0810032,1.3555905,1.2197157,-0.029051706,1.2544248,1.4194591,1.2498368,-0.04776916,2.0779839,2.6419888,2.487963,2.6419888,-0.22706427
191.83008,25.700195,146.83917,1.673201,1.629476,1.5783553,0.33905685,1.7915133,1.6906599,1.7856846,0.2416726,3.168035,3.9962833,3.9962833,3.9962833,4.8792577
14.610352,28.570312,187.53754,0.81481445,1.5691065,1.4936117,0.30057874,0.84278196,1.6012365,1.5762368,0.17355913,2.5612779,3.30633,2.9247732,3.30633,-0.8350081
25.15039,28.09961,171.96873,0.54882604,1.1069871,1.1274619,0.19111569,0.56573546,1.1981052,1.2441415,0.08180172,2.1277301,2.7973213,2.1680763,2.7973213,-0.50537026
40.759766,26.469727,136.25829,-1.4670296,0.771395,0.87541807,0.038735352,-1.1309636,0.8629864,0.8974632,-0.10434599,1.3653293,1.9700468,0.68821484,1.9700468,-1.6174513
67.40039,20.200195,73.007385,-0.84760034,0.006084299,0.8800468,0.19046652,-0.8154053,0.011551946,0.90629,0.015160231,1.3935279,1.9776893,0.9275784,1.9776893,0.6316721
78.69043,12.209961,22.48789,-0.33291313,0.04250371,0.8575048,0.20751293,-0.45425195,0.0057290727,0.93351215,0.046027426,1.9769998,2.6806893,2.539248,2.6806893,2.7201064
125.21973,8.860352,11.3201,0.70452744,-0.13378663,1.0624404,0.5123748,0.7253924,-0.18152899,1.2126842,0.36142236,2.3456807,3.118351,3.118351,3.118351,2.1413178
61.0,11.950195,21.869263,1.0951612,0.23887137,1.193242,0.74618685,1.1926689,0.117734656,1.3711716,0.5689542,2.087679,2.7808876,2.7001894,2.7808876,-0.048819628
125.21973,11.55957,19.588764,1.6347908,0.75284004,1.1614168,1.1100873,1.5709649,0.5926864,1.2438831,1.0276138,2.4875581,3.261356,3.261356,3.261356,2.3007
83.799805,13.769531,34.035072,1.260333,1.1172302,1.2512528,1.2840139,1.160534,1.1106062,1.3423828,1.1796408,2.519066,3.2842817,3.2842817,3.2842817,1.0765355
28.320312,18.20996,64.52935,0.7294615,1.1815876,0.76144445,1.2856785,0.79046047,1.2290224,0.78073585,1.1883332,-0.5506772,2.3994737,1.6810075,-0.5465269,-1.6395807
28.15039,25.910156,150.08171,-0.9048836,0.5747513,0.34468114,1.1367422,-0.93038183,0.39043614,0.16957718,1.0392252,-1.5811365,1.0733426,-0.9542555,-1.56922,-3.236956
36.120117,28.969727,189.51498,-2.1034634,-0.33186582,-0.35135633,0.9889427,-1.9669704,-0.59398675,-0.5832311,0.8312095,-2.2667887,-2.2497046,-2.2497046,-2.2497046,-2.5263429
79.09961,29.910156,206.77237,-1.0391492,-0.25745076,-0.04814901,1.1201146,-1.4460344,-0.58822,-0.3392415,0.96329504,0.18631755,-1.7856146,-1.4102359,0.2323704,0.6971112
102.03027,28.580078,178.29388,0.415129,-0.42477083,0.27014557,1.0109608,-0.1257733,-0.7227488,-0.14626308,0.82261443,0.55502886,-1.1179149,-0.050522123,0.6922176,1.451344
73.12012,26.620117,137.91292,0.914611,-0.7230652,0.3930283,0.9082046,0.38050792,-1.0975101,-0.056969292,0.6357957,0.34833348,-1.1511701,-0.2675658,0.4725187,-0.44520143
259.83008,20.719727,77.06596,1.6972877,0.7601815,1.1548184,1.4177735,1.4778539,0.032592583,0.71364,1.253405,3.5788212,4.497576,4.497576,4.497576,12.221181
102.59961,15.69043,38.370823,1.5765221,1.3681335,1.2767326,1.4892005,1.4302279,0.85652626,0.7801188,1.3357543,-0.008885816,4.025507,3.958367,-0.008818846,-0.026456539
53.86035,10.05957,14.835426,1.594452,1.713979,0.9709684,1.408858,1.6109977,1.4273633,0.43525153,1.2646929,-0.12687843,3.4928682,3.2338998,-0.12592219,-0.35403502
4.6503906,11.860352,21.520464,0.23162046,1.3004168,0.79135,1.4065977,-0.08889336,1.0427719,0.19729461,1.1897205,-0.7148964,2.5365467,1.5452433,-0.7095084,-1.7896687
3.5800781,15.080078,34.51402,-1.2578584,0.74947006,0.27358127,1.024115,-1.4879677,0.36762464,-0.31783956,0.65258646,-0.94620204,1.9726405,0.6248538,-0.9390708,-0.9079253
84.62012,15.480469,43.681057,-0.80563164,0.95578724,0.2739189,1.0937058,-1.1268287,0.6786636,-0.32456627,0.7300723,-0.36570686,2.3718889,1.6668936,0.60243046,1.8072913
44.410156,20.639648,84.26374,-0.58161885,-0.28151473,0.363524,0.74861646,-0.8897995,-0.6411887,-0.39568174,0.27468905,-0.8469486,1.6125858,0.35159448,0.025381422,-1.544996
129.79004,23.299805,119.694756,0.39269066,-0.40499645,0.7819359,0.7916123,0.20361243,-0.6236089,0.1554502,0.2845093,-0.19412382,2.1518774,1.5775323,0.7281552,2.1161642
81.44043,26.799805,160.54854,0.024452528,-0.43556535,0.92267317,0.4252346,-0.059091188,-0.58588034,0.46688974,-0.0768589,-0.39364237,1.7123752,0.8964793,0.4352963,-0.6535767
73.04004,27.629883,174.63036,0.4854954,0.0048495573,0.85765547,0.5823347,0.45502898,-0.09121404,0.5343393,0.08670267,-0.1486858,1.7909372,1.1777214,0.64539737,0.76480985
0.3798828,29.910156,196.43756,-0.24713719,0.021306187,0.49152726,0.51345515,-0.2973917,-0.0772729,0.06988036,-0.05169106,-0.537634,1.2052546,0.19940378,-0.40121603,-1.2036481
1.6103516,26.0,131.1584,-1.5876963,-0.86562586,0.19195715,0.38785768,-1.2556118,-0.82636577,-0.19089527,-0.18081364,-1.478036,-1.3481643,-1.3481643,-1.3481643,-2.9648204
57.629883,20.089844,72.1603,-2.1145842,-0.82792526,-0.7680746,0.3445741,-1.8210453,-0.80848205,-0.94131327,-0.21896932,-1.3063378,-1.1850327,-1.0584074,-1.1850327,0.072811894
5.5195312,16.669922,43.654583,-2.1045754,-1.5660261,-1.3563108,0.109306686,-1.7932975,-1.3464398,-1.3375702,-0.4872083,-1.5781116,-1.4662386,-1.4662386,-1.4662386,-1.2097927
56.86035,11.129883,18.40143,-0.66959155,-1.5128793,-1.2838223,-0.10809965,-0.87049276,-1.3855122,-1.3049272,-0.6673993,-1.060391,-0.8722507,-0.07693273,-0.8722507,1.328896
37.799805,11.549805,20.337725,-0.46969527,-1.7052594,-1.1322016,-0.17612006,-0.9076844,-1.7115417,-1.2133528,-0.7371365,-1.1953148,-1.0247129,-0.5672503,-1.0247129,-0.72691226
62.70996,15.009766,35.43905,0.2209812,-1.0786936,-0.7913256,-0.38829958,-0.17715822,-1.2817563,-0.98819697,-0.9227184,-1.2530465,-1.0986537,-0.8373941,-1.0986537,-0.5384585
56.15039,17.419922,56.319614,0.11560128,-0.4790028,-0.98050374,-0.50373876,-0.3941602,-0.8701722,-1.1603256,-1.051724,-1.3132335,-1.1733168,-1.1137267,-1.1733168,-0.56347334
61.34961,19.79004,77.22393,0.07771859,-0.39631125,-0.93855965,-0.38158536,-0.38934296,-0.84472644,-1.1027771,-0.98662513,-1.4179314,-1.2906176,-1.2906176,-1.2906176,-0.71445715
98.299805,24.94043,138.57654,-0.019599231,0.0136937285,-1.0306506,-0.13161993,-0.41493517,-0.44189295,-1.2429209,-0.7578653,-1.3093785,-1.1948954,-1.1716609,-1.1948954,-0.111634344
109.45996,26.410156,155.65276,0.15103318,0.101344265,-0.81554574,0.1253576,-0.0077599073,-0.23107938,-1.0714734,-0.43899232,-0.8396336,-0.6541689,0.22666943,-0.6541689,1.2529569
11.490234,29.54004,201.13089,-0.13303348,-0.11948862,-1.0841119,-0.09154732,-0.3585721,-0.47238588,-1.2841622,-0.59667516,-1.0668362,-0.8981102,-0.5267139,-0.8981102,-0.93396217
12.870117,29.549805,191.02527,-0.51112473,-0.4912367,-1.0465131,-0.38125214,-0.637212,-0.7541278,-1.231822,-0.8469932,-1.257291,-1.1036801,-1.1036801,-1.1036801,-0.89422584
